Team_Slug,Team,Data_Collected_At,Role,Name,Transfermarkt_National_Team_Id,Transfermarkt_Player_Id,Age,Position,Market_Value_EUR
agypten,Ägypten,2026-06-03,Coach,Hossam Hassan,3672,,,Coach,
agypten,Ägypten,2026-06-03,Player,Mohamed Elshenawy,3672,134573,,Goalkeeper,
agypten,Ägypten,2026-06-03,Player,Yasser Ibrahim,3672,237425,,Defender,
agypten,Ägypten,2026-06-03,Player,Mohamed Hany,3672,343974,,Defender,
agypten,Ägypten,2026-06-03,Player,Hossam Abdelmaguid,3672,737524,,Defender,
agypten,Ägypten,2026-06-03,Player,Ramy Rabia,3672,172623,,Defender,
agypten,Ägypten,2026-06-03,Player,Mohamed Abdelmoneim,3672,566025,,Defender,
agypten,Ägypten,2026-06-03,Player,Trezeguet,3672,234189,,Attack,
agypten,Ägypten,2026-06-03,Player,Emam Ashour,3672,604008,,Midfield,
agypten,Ägypten,2026-06-03,Player,Hamza Abdelkarim,3672,,,Attack,
agypten,Ägypten,2026-06-03,Player,Mohamed Salah,3672,148455,,Attack,
agypten,Ägypten,2026-06-03,Player,Mostafa Zico,3672,,,Midfield,
agypten,Ägypten,2026-06-03,Player,Haissem Hassan,3672,620164,,Attack,
agypten,Ägypten,2026-06-03,Player,Ahmed Fatouh,3672,465966,,Defender,
agypten,Ägypten,2026-06-03,Player,Hamdy Fathy,3672,340303,,Midfield,
agypten,Ägypten,2026-06-03,Player,Karim Hafez,3672,333004,,Defender,
agypten,Ägypten,2026-06-03,Player,Mahdy Soliman,3672,,,Goalkeeper,
agypten,Ägypten,2026-06-03,Player,Mohanad Lashin,3672,,,Midfield,
agypten,Ägypten,2026-06-03,Player,Nabil Dunga,3672,479683,,Midfield,
agypten,Ägypten,2026-06-03,Player,Marawan Attia,3672,,,Midfield,
agypten,Ägypten,2026-06-03,Player,Ibrahim Adel,3672,677278,,Attack,
agypten,Ägypten,2026-06-03,Player,Mahmoud Saber,3672,729390,,Midfield,
agypten,Ägypten,2026-06-03,Player,Omar Marmoush,3672,445939,,Attack,
agypten,Ägypten,2026-06-03,Player,Mostafa Shoubir,3672,,,Goalkeeper,
agypten,Ägypten,2026-06-03,Player,Tarek Alaa,3672,,,Defender,
agypten,Ägypten,2026-06-03,Player,Zizo,3672,320722,,Attack,
agypten,Ägypten,2026-06-03,Player,Mohamed Alaa,3672,,,Goalkeeper,
algerien,Algerien,2026-06-03,Coach,Vladimir Petkovic,3614,,,Coach,
algerien,Algerien,2026-06-03,Player,Melvin Mastil,3614,,,Goalkeeper,
algerien,Algerien,2026-06-03,Player,Aissa Mandi,3614,80293,,Defender,
algerien,Algerien,2026-06-03,Player,Achref Abada,3614,949929,,Defender,
algerien,Algerien,2026-06-03,Player,Mohamed Amine Tougai,3614,592396,,Defender,
algerien,Algerien,2026-06-03,Player,Zineddine Belaid,3614,625142,,Defender,
algerien,Algerien,2026-06-03,Player,Ramiz Zerrouki,3614,416660,,Midfield,
algerien,Algerien,2026-06-03,Player,Riyad Mahrez,3614,171424,,Attack,
algerien,Algerien,2026-06-03,Player,Houssem Aouar,3614,395693,,Midfield,
algerien,Algerien,2026-06-03,Player,Amine Gouiri,3614,418659,,Attack,
algerien,Algerien,2026-06-03,Player,Fares Chaibi,3614,855015,,Midfield,
algerien,Algerien,2026-06-03,Player,Anis Hadj Moussa,3614,917911,,Attack,
algerien,Algerien,2026-06-03,Player,Nadhir Benbouali,3614,840254,,Attack,
algerien,Algerien,2026-06-03,Player,Jaouen Hadjam,3614,750903,,Defender,
algerien,Algerien,2026-06-03,Player,Hicham Boudaoui,3614,560593,,Midfield,
algerien,Algerien,2026-06-03,Player,Rayan Ait-Nouri,3614,578391,,Defender,
algerien,Algerien,2026-06-03,Player,Oussama Benbot,3614,437982,,Goalkeeper,
algerien,Algerien,2026-06-03,Player,Rafik Belghali,3614,864306,,Defender,
algerien,Algerien,2026-06-03,Player,Mohamed Amoura,3614,746910,,Attack,
algerien,Algerien,2026-06-03,Player,Nabil Bentaleb,3614,245537,,Midfield,
algerien,Algerien,2026-06-03,Player,Adil Boulbina,3614,748443,,Attack,
algerien,Algerien,2026-06-03,Player,Ramy Bensebaini,3614,284732,,Defender,
algerien,Algerien,2026-06-03,Player,Ibrahim Maza,3614,905011,,Midfield,
algerien,Algerien,2026-06-03,Player,Luca Zidane,3614,283489,,Goalkeeper,
algerien,Algerien,2026-06-03,Player,Yassine Titraoui,3614,748445,,Midfield,
algerien,Algerien,2026-06-03,Player,Fares Ghedjemis,3614,888738,,Attack,
algerien,Algerien,2026-06-03,Player,Samir Chergui,3614,668167,,Defender,
argentinien,Argentinien,2026-06-03,Coach,Lionel Scaloni,3437,,,Coach,
argentinien,Argentinien,2026-06-03,Player,Juan Musso,3437,242359,,Goalkeeper,
argentinien,Argentinien,2026-06-03,Player,Leonardo Balerdi,3437,575998,,Defender,
argentinien,Argentinien,2026-06-03,Player,Nicolas Tagliafico,3437,131225,,Defender,
argentinien,Argentinien,2026-06-03,Player,Gonzalo Montiel,3437,402733,,Defender,
argentinien,Argentinien,2026-06-03,Player,Leandro Paredes,3437,166237,,Midfield,
argentinien,Argentinien,2026-06-03,Player,Lisandro Martinez,3437,480762,,Defender,
argentinien,Argentinien,2026-06-03,Player,Rodrigo De Paul,3437,255901,,Midfield,
argentinien,Argentinien,2026-06-03,Player,Valentin Barco,3437,849410,,Midfield,
argentinien,Argentinien,2026-06-03,Player,Julian Alvarez,3437,576024,,Attack,
argentinien,Argentinien,2026-06-03,Player,Lionel Messi,3437,28003,,Attack,
argentinien,Argentinien,2026-06-03,Player,Giovani Lo Celso,3437,348795,,Midfield,
argentinien,Argentinien,2026-06-03,Player,Geronimo Rulli,3437,229604,,Goalkeeper,
argentinien,Argentinien,2026-06-03,Player,Cristian Romero,3437,355915,,Defender,
argentinien,Argentinien,2026-06-03,Player,Exequiel Palacios,3437,401578,,Midfield,
argentinien,Argentinien,2026-06-03,Player,Nico Gonzalez,3437,486031,,Midfield,
argentinien,Argentinien,2026-06-03,Player,Thiago Almada,3437,576028,,Attack,
argentinien,Argentinien,2026-06-03,Player,Giuliano Simeone,3437,742201,,Attack,
argentinien,Argentinien,2026-06-03,Player,Nico Paz,3437,948294,,Attack,
argentinien,Argentinien,2026-06-03,Player,Nicolas Otamendi,3437,54781,,Defender,
argentinien,Argentinien,2026-06-03,Player,Alexis Mac Allister,3437,534033,,Midfield,
argentinien,Argentinien,2026-06-03,Player,Jose Manuel Lopez,3437,844797,,Attack,
argentinien,Argentinien,2026-06-03,Player,Lautaro Martinez,3437,406625,,Attack,
argentinien,Argentinien,2026-06-03,Player,Emiliano Martínez,3437,111873,,Goalkeeper,
argentinien,Argentinien,2026-06-03,Player,Enzo Fernandez,3437,648195,,Midfield,
argentinien,Argentinien,2026-06-03,Player,Facundo Medina,3437,474800,,Defender,
argentinien,Argentinien,2026-06-03,Player,Nahuel Molina,3437,424042,,Defender,
australien,Australien,2026-06-03,Coach,Tony Popovic,3433,,,Coach,
australien,Australien,2026-06-03,Player,Mathew Ryan,3433,128969,,Goalkeeper,
australien,Australien,2026-06-03,Player,Milos Degenek,3433,187353,,Defender,
australien,Australien,2026-06-03,Player,Alessandro Circati,3433,867137,,Defender,
australien,Australien,2026-06-03,Player,Jacob Italiano,3433,545810,,Defender,
australien,Australien,2026-06-03,Player,Jordan Bos,3433,855731,,Defender,
australien,Australien,2026-06-03,Player,Jason Geria,3433,185175,,Defender,
australien,Australien,2026-06-03,Player,Mathew Leckie,3433,126214,,Attack,
australien,Australien,2026-06-03,Player,Connor Metcalfe,3433,522223,,Midfield,
australien,Australien,2026-06-03,Player,Mohamed Toure,3433,742770,,Attack,
australien,Australien,2026-06-03,Player,Ajdin Hrustic,3433,265625,,Attack,
australien,Australien,2026-06-03,Player,Awer Mabil,3433,255729,,Attack,
australien,Australien,2026-06-03,Player,Paul Izzo,3433,181921,,Goalkeeper,
australien,Australien,2026-06-03,Player,Aiden O'Neill,3433,385918,,Midfield,
australien,Australien,2026-06-03,Player,Cameron Devlin,3433,399162,,Midfield,
australien,Australien,2026-06-03,Player,Kai Trewin,3433,691326,,Defender,
australien,Australien,2026-06-03,Player,Aziz Behich,3433,136834,,Defender,
australien,Australien,2026-06-03,Player,Nestory Irankunda,3433,956920,,Attack,
australien,Australien,2026-06-03,Player,Patrick Beach,3433,983578,,Goalkeeper,
australien,Australien,2026-06-03,Player,Harry Souttar,3433,298091,,Defender,
australien,Australien,2026-06-03,Player,Cristian Volpato,3433,746891,,Attack,
australien,Australien,2026-06-03,Player,Cameron Burgess,3433,255788,,Defender,
australien,Australien,2026-06-03,Player,Jackson Irvine,3433,192557,,Midfield,
australien,Australien,2026-06-03,Player,Nishan Velupillay,3433,888140,,Attack,
australien,Australien,2026-06-03,Player,Paul Okon-Engstler,3433,1064377,,Midfield,
australien,Australien,2026-06-03,Player,Lucas Herrington,3433,1279984,,Defender,
australien,Australien,2026-06-03,Player,Tete Yengi,3433,849429,,Attack,
belgien,Belgien,2026-06-03,Coach,Rudi Garcia,3382,,,Coach,
belgien,Belgien,2026-06-03,Player,Thibaut Courtois,3382,108390,,Goalkeeper,
belgien,Belgien,2026-06-03,Player,Zeno Debast,3382,548193,,Defender,
belgien,Belgien,2026-06-03,Player,Arthur Theate,3382,368891,,Defender,
belgien,Belgien,2026-06-03,Player,Brandon Mechele,3382,236168,,Defender,
belgien,Belgien,2026-06-03,Player,Maxim De Cuyper,3382,429915,,Defender,
belgien,Belgien,2026-06-03,Player,Axel Witsel,3382,35047,,Midfield,
belgien,Belgien,2026-06-03,Player,Kevin De Bruyne,3382,88755,,Midfield,
belgien,Belgien,2026-06-03,Player,Youri Tielemans,3382,249565,,Midfield,
belgien,Belgien,2026-06-03,Player,Romelu Lukaku,3382,96341,,Attack,
belgien,Belgien,2026-06-03,Player,Leandro Trossard,3382,144028,,Attack,
belgien,Belgien,2026-06-03,Player,Jeremy Doku,3382,486049,,Attack,
belgien,Belgien,2026-06-03,Player,Senne Lammens,3382,503883,,Goalkeeper,
belgien,Belgien,2026-06-03,Player,Mike Penders,3382,834397,,Goalkeeper,
belgien,Belgien,2026-06-03,Player,Dodi Lukebakio,3382,303259,,Attack,
belgien,Belgien,2026-06-03,Player,Thomas Meunier,3382,100986,,Defender,
belgien,Belgien,2026-06-03,Player,Koni De Winter,3382,490384,,Defender,
belgien,Belgien,2026-06-03,Player,Charles De Ketelaere,3382,435772,,Attack,
belgien,Belgien,2026-06-03,Player,Joaquin Seys,3382,981196,,Defender,
belgien,Belgien,2026-06-03,Player,Diego Moreira,3382,655006,,Midfield,
belgien,Belgien,2026-06-03,Player,Hans Vanaken,3382,137576,,Midfield,
belgien,Belgien,2026-06-03,Player,Timothy Castagne,3382,262226,,Defender,
belgien,Belgien,2026-06-03,Player,Alexis Saelemaekers,3382,381950,,Midfield,
belgien,Belgien,2026-06-03,Player,Nicolas Raskin,3382,422763,,Midfield,
belgien,Belgien,2026-06-03,Player,Amadou Onana,3382,485706,,Midfield,
belgien,Belgien,2026-06-03,Player,Nathan Ngoy,3382,548254,,Defender,
belgien,Belgien,2026-06-03,Player,Matias Fernandez-Pardo,3382,724129,,Attack,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Coach,Sergej Barbarez,3446,,,Coach,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Nikola Vasilj,3446,248454,,Goalkeeper,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Nihad Mujakic,3446,380919,,Defender,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Dennis Hadzikadunic,3446,322065,,Defender,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Tarik Muharemovic,3446,679423,,Defender,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Sead Kolasinac,3446,94005,,Defender,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Benjamin Tahirovic,3446,787907,,Midfield,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Amar Dedic,3446,519184,,Defender,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Armin Gigovic,3446,651269,,Midfield,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Samed Bazdar,3446,710969,,Attack,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Ermedin Demirovic,3446,335457,,Attack,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Edin Dzeko,3446,28396,,Attack,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Mladen Jurkas,3446,,,Goalkeeper,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Ivan Basic,3446,620560,,Midfield,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Ivan Sunjic,3446,226097,,Midfield,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Amar Memic,3446,638990,,Midfield,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Amir Hadziahmetovic,3446,293213,,Midfield,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Dzenis Burnic,3446,251295,,Midfield,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Nikola Katic,3446,422051,,Defender,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Kerim Alajbegovic,3446,929994,,Attack,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Esmir Bajraktarevic,3446,925862,,Attack,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Stjepan Radeljic,3446,384568,,Defender,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Martin Zlomislic,3446,495320,,Goalkeeper,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Haris Tabakovic,3446,203123,,Attack,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Nidal Celik,3446,819566,,Defender,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Jovo Lukic,3446,457738,,Attack,
bosnien-herzegowina,Bosnien-Herzegowina,2026-06-03,Player,Ermin Mahmic,3446,803049,,Midfield,
brasilien,Brasilien,2026-06-03,Coach,Carlo Ancelotti,3439,,,Coach,
brasilien,Brasilien,2026-06-03,Player,Alisson,3439,105470,,Goalkeeper,
brasilien,Brasilien,2026-06-03,Player,Wesley,3439,964580,,Defender,
brasilien,Brasilien,2026-06-03,Player,Gabriel Magalhaes,3439,435338,,Defender,
brasilien,Brasilien,2026-06-03,Player,Marquinhos,3439,181767,,Defender,
brasilien,Brasilien,2026-06-03,Player,Casemiro,3439,16306,,Midfield,
brasilien,Brasilien,2026-06-03,Player,Alex Sandro,3439,79960,,Defender,
brasilien,Brasilien,2026-06-03,Player,Vinicius Junior,3439,371998,,Attack,
brasilien,Brasilien,2026-06-03,Player,Bruno Guimaraes,3439,520624,,Midfield,
brasilien,Brasilien,2026-06-03,Player,Matheus Cunha,3439,517894,,Attack,
brasilien,Brasilien,2026-06-03,Player,Neymar Jr,3439,68290,,Attack,
brasilien,Brasilien,2026-06-03,Player,Raphinha,3439,411295,,Attack,
brasilien,Brasilien,2026-06-03,Player,Weverton,3439,69400,,Goalkeeper,
brasilien,Brasilien,2026-06-03,Player,Danilo,3439,145707,,Defender,
brasilien,Brasilien,2026-06-03,Player,Bremer,3439,516716,,Defender,
brasilien,Brasilien,2026-06-03,Player,Leo Pereira,3439,288431,,Defender,
brasilien,Brasilien,2026-06-03,Player,Douglas Santos,3439,220793,,Defender,
brasilien,Brasilien,2026-06-03,Player,Fabinho,3439,225693,,Midfield,
brasilien,Brasilien,2026-06-03,Player,Danilo Santos,3439,808509,,Midfield,
brasilien,Brasilien,2026-06-03,Player,Endrick,3439,971570,,Attack,
brasilien,Brasilien,2026-06-03,Player,Lucas Paqueta,3439,444523,,Midfield,
brasilien,Brasilien,2026-06-03,Player,Luiz Henrique,3439,800175,,Attack,
brasilien,Brasilien,2026-06-03,Player,Gabriel Martinelli,3439,655488,,Attack,
brasilien,Brasilien,2026-06-03,Player,Ederson,3439,238223,,Goalkeeper,
brasilien,Brasilien,2026-06-03,Player,Roger Ibanez,3439,524481,,Defender,
brasilien,Brasilien,2026-06-03,Player,Igor Thiago,3439,739443,,Attack,
brasilien,Brasilien,2026-06-03,Player,Rayan,3439,1012564,,Attack,
curacao,Curaçao,2026-06-03,Coach,Dick Advocaat,,,,Coach,
curacao,Curaçao,2026-06-03,Player,Eloy Room,,79294,,Goalkeeper,
curacao,Curaçao,2026-06-03,Player,Shurandy Sambo,,412937,,Defender,
curacao,Curaçao,2026-06-03,Player,Jurien Gaari,,328455,,Defender,
curacao,Curaçao,2026-06-03,Player,Roshon van Eijma,,401029,,Defender,
curacao,Curaçao,2026-06-03,Player,Sherel Floranus,,315211,,Defender,
curacao,Curaçao,2026-06-03,Player,Godfried Roemeratoe,,393241,,Midfield,
curacao,Curaçao,2026-06-03,Player,Juninho Bacuna,,348863,,Midfield,
curacao,Curaçao,2026-06-03,Player,Livano Comenencia,,626764,,Midfield,
curacao,Curaçao,2026-06-03,Player,Juergen Locadia,,166240,,Attack,
curacao,Curaçao,2026-06-03,Player,Leandro Bacuna,,126014,,Midfield,
curacao,Curaçao,2026-06-03,Player,Jeremy Antonisse,,594273,,Attack,
curacao,Curaçao,2026-06-03,Player,Sontje Hansen,,485582,,Attack,
curacao,Curaçao,2026-06-03,Player,Tyrese Noslin,,708005,,Attack,
curacao,Curaçao,2026-06-03,Player,Kenji Gorre,,374889,,Attack,
curacao,Curaçao,2026-06-03,Player,Arjany Martha,,572519,,Midfield,
curacao,Curaçao,2026-06-03,Player,Jearl Margaritha,,,,Attack,
curacao,Curaçao,2026-06-03,Player,Brandley Kuwas,,232219,,Attack,
curacao,Curaçao,2026-06-03,Player,Armando Obispo,,339337,,Defender,
curacao,Curaçao,2026-06-03,Player,Gervane Kastaneer,,240752,,Attack,
curacao,Curaçao,2026-06-03,Player,Joshua Brenet,,207006,,Defender,
curacao,Curaçao,2026-06-03,Player,Tahith Chong,,344830,,Midfield,
curacao,Curaçao,2026-06-03,Player,Kevin Felida,,433933,,Midfield,
curacao,Curaçao,2026-06-03,Player,Riechedly Bazoer,,216443,,Defender,
curacao,Curaçao,2026-06-03,Player,Deveron Fonville,,708989,,Defender,
curacao,Curaçao,2026-06-03,Player,Tyrick Bodak,,663961,,Goalkeeper,
curacao,Curaçao,2026-06-03,Player,Trevor Doornbusch,,390814,,Goalkeeper,
deutschland,Deutschland,2026-06-03,Coach,Julian Nagelsmann,3262,,,Coach,
deutschland,Deutschland,2026-06-03,Player,Manuel Neuer,3262,17259,,Goalkeeper,
deutschland,Deutschland,2026-06-03,Player,Antonio Ruediger,3262,86202,,Defender,
deutschland,Deutschland,2026-06-03,Player,Waldemar Anton,3262,193004,,Defender,
deutschland,Deutschland,2026-06-03,Player,Jonathan Tah,3262,196357,,Defender,
deutschland,Deutschland,2026-06-03,Player,Aleksandar Pavlovic,3262,792380,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Joshua Kimmich,3262,161056,,Defender,
deutschland,Deutschland,2026-06-03,Player,Kai Havertz,3262,309400,,Attack,
deutschland,Deutschland,2026-06-03,Player,Leon Goretzka,3262,153084,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Jamie Leweling,3262,518505,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Jamal Musiala,3262,580195,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Nick Woltemade,3262,455661,,Attack,
deutschland,Deutschland,2026-06-03,Player,Oliver Baumann,3262,55089,,Goalkeeper,
deutschland,Deutschland,2026-06-03,Player,Pascal Gross,3262,82873,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Maximilian Beier,3262,578392,,Attack,
deutschland,Deutschland,2026-06-03,Player,Nico Schlotterbeck,3262,388198,,Defender,
deutschland,Deutschland,2026-06-03,Player,Angelo Stiller,3262,443710,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Florian Wirtz,3262,598577,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Nathaniel Brown,3262,691892,,Defender,
deutschland,Deutschland,2026-06-03,Player,Leroy Sane,3262,192565,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Nadiem Amiri,3262,232454,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Alexander Nuebel,3262,195778,,Goalkeeper,
deutschland,Deutschland,2026-06-03,Player,David Raum,3262,318204,,Defender,
deutschland,Deutschland,2026-06-03,Player,Felix Nmecha,3262,406640,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Malick Thiaw,3262,521964,,Defender,
deutschland,Deutschland,2026-06-03,Player,Lennart Karl,3262,1075147,,Midfield,
deutschland,Deutschland,2026-06-03,Player,Deniz Undav,3262,339314,,Attack,
dr-kongo,DR Kongo,2026-06-03,Coach,Sebastien Desabre,,,,Coach,
dr-kongo,DR Kongo,2026-06-03,Player,Lionel Mpasi,,164915,,Goalkeeper,
dr-kongo,DR Kongo,2026-06-03,Player,Aaron Wan-Bissaka,,477758,,Defender,
dr-kongo,DR Kongo,2026-06-03,Player,Steve Kapuadi,,679709,,Defender,
dr-kongo,DR Kongo,2026-06-03,Player,Axel Tuanzebe,,342046,,Defender,
dr-kongo,DR Kongo,2026-06-03,Player,Dylan Batubinsika,,289432,,Defender,
dr-kongo,DR Kongo,2026-06-03,Player,Ngalayel Mukau,,1016015,,Midfield,
dr-kongo,DR Kongo,2026-06-03,Player,Nathanael Mbuku,,557614,,Midfield,
dr-kongo,DR Kongo,2026-06-03,Player,Samuel Moutoussamy,,353403,,Midfield,
dr-kongo,DR Kongo,2026-06-03,Player,Brian Cipenga,,,,Attack,
dr-kongo,DR Kongo,2026-06-03,Player,Theo Bongonda,,280701,,Midfield,
dr-kongo,DR Kongo,2026-06-03,Player,Gael Kakuta,,74297,,Attack,
dr-kongo,DR Kongo,2026-06-03,Player,Joris Kayembe,,129586,,Defender,
dr-kongo,DR Kongo,2026-06-03,Player,Meschack Elia,,423678,,Attack,
dr-kongo,DR Kongo,2026-06-03,Player,Noah Sadiki,,727089,,Midfield,
dr-kongo,DR Kongo,2026-06-03,Player,Aaron Tshibola,,243633,,Midfield,
dr-kongo,DR Kongo,2026-06-03,Player,Timothy Fayulu,,541420,,Goalkeeper,
dr-kongo,DR Kongo,2026-06-03,Player,Cedric Bakambu,,127048,,Attack,
dr-kongo,DR Kongo,2026-06-03,Player,Charles Pickel,,243879,,Midfield,
dr-kongo,DR Kongo,2026-06-03,Player,Fiston Mayele,,,,Attack,
dr-kongo,DR Kongo,2026-06-03,Player,Yoane Wissa,,388165,,Attack,
dr-kongo,DR Kongo,2026-06-03,Player,Matthieu Epolo,,680218,,Goalkeeper,
dr-kongo,DR Kongo,2026-06-03,Player,Chancel Mbemba,,203348,,Defender,
dr-kongo,DR Kongo,2026-06-03,Player,Simon Banza,,344869,,Attack,
dr-kongo,DR Kongo,2026-06-03,Player,Gédéon Kalulu,,395685,,Defender,
dr-kongo,DR Kongo,2026-06-03,Player,Edo Kayembe,,486477,,Midfield,
dr-kongo,DR Kongo,2026-06-03,Player,Arthur Masuaku,,181380,,Defender,
ecuador,Ecuador,2026-06-03,Coach,Sebastian Beccacece,5750,,,Coach,
ecuador,Ecuador,2026-06-03,Player,Hernan Galindez,5750,77127,,Goalkeeper,
ecuador,Ecuador,2026-06-03,Player,Felix Torres,5750,468174,,Defender,
ecuador,Ecuador,2026-06-03,Player,Piero Hincapie,5750,659813,,Defender,
ecuador,Ecuador,2026-06-03,Player,Joel Ordonez,5750,893661,,Defender,
ecuador,Ecuador,2026-06-03,Player,Jordy Alcivar,5750,598145,,Midfield,
ecuador,Ecuador,2026-06-03,Player,Willian Pacho,5750,661171,,Defender,
ecuador,Ecuador,2026-06-03,Player,Pervis Estupinan,5750,349599,,Defender,
ecuador,Ecuador,2026-06-03,Player,Anthony Valencia,5750,974374,,Midfield,
ecuador,Ecuador,2026-06-03,Player,John Yeboah,5750,439914,,Attack,
ecuador,Ecuador,2026-06-03,Player,Kendry Paez,5750,1052439,,Midfield,
ecuador,Ecuador,2026-06-03,Player,Kevin Rodriguez,5750,684159,,Attack,
ecuador,Ecuador,2026-06-03,Player,Moises Ramirez,5750,450233,,Goalkeeper,
ecuador,Ecuador,2026-06-03,Player,Enner Valencia,5750,139503,,Attack,
ecuador,Ecuador,2026-06-03,Player,Alan Minda,5750,897051,,Midfield,
ecuador,Ecuador,2026-06-03,Player,Pedro Vite,5750,659806,,Midfield,
ecuador,Ecuador,2026-06-03,Player,Jordy Caicedo,5750,360412,,Attack,
ecuador,Ecuador,2026-06-03,Player,Angelo Preciado,5750,450241,,Defender,
ecuador,Ecuador,2026-06-03,Player,Denil Castillo,5750,941418,,Midfield,
ecuador,Ecuador,2026-06-03,Player,Gonzalo Plata,5750,592735,,Attack,
ecuador,Ecuador,2026-06-03,Player,Nilson Angulo,5750,903611,,Attack,
ecuador,Ecuador,2026-06-03,Player,Alan Franco,5750,400960,,Midfield,
ecuador,Ecuador,2026-06-03,Player,Gonzalo Valle,5750,,,Goalkeeper,
ecuador,Ecuador,2026-06-03,Player,Moises Caicedo,5750,687626,,Midfield,
ecuador,Ecuador,2026-06-03,Player,Jeremy Arevalo,5750,971663,,Attack,
ecuador,Ecuador,2026-06-03,Player,Jackson Porozo,5750,491616,,Defender,
ecuador,Ecuador,2026-06-03,Player,Yaimar Medina,5750,893659,,Defender,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Coach,Emerse Fae,,,,Coach,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Yahia Fofana,,418651,,Goalkeeper,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Ousmane Diomande,,974982,,Defender,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Ghislain Konan,,422850,,Defender,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Jean Michael Seri,,178614,,Midfield,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Wilfried Singo,,648779,,Defender,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Seko Fofana,,182893,,Midfield,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Odilon Kossounou,,644771,,Defender,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Franck Kessie,,294808,,Midfield,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Ange-Yoan Bonny,,827734,,Attack,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Simon Adingra,,658536,,Attack,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Yan Diomande,,1390649,,Attack,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Elye Wahi,,659542,,Attack,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Christopher Operi,,469976,,Defender,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Oumar Diakite,,847279,,Attack,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Amad Diallo,,536835,,Attack,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Mohamed Kone,,911985,,Goalkeeper,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Guela Doue,,711980,,Defender,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Ibrahim Sangare,,375885,,Midfield,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Nicolas Pepe,,343052,,Attack,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Emmanuel Agbadou,,683895,,Defender,
elfenbeinkuste,Elfenbeinküste,2026-06-03,Player,Evan Ndicka,,371149,,Defender,
